Date,Open,High,Low,Close,Volume,Hold
2025-07-23 00:10:00,9470.0,9474.0,9468.0,9472.0,2504,488701
2025-07-23 00:15:00,9472.0,9487.0,9471.0,9486.0,8167,489325
2025-07-23 00:20:00,9485.0,9488.0,9477.0,9479.0,5019,489783
2025-07-23 00:25:00,9479.0,9482.0,9477.0,9479.0,2377,489737
2025-07-23 00:30:00,9480.0,9481.0,9473.0,9475.0,3962,489276
2025-07-23 00:35:00,9475.0,9481.0,9475.0,9479.0,2467,488908
2025-07-23 00:40:00,9479.0,9480.0,9477.0,9478.0,1346,488967
2025-07-23 00:45:00,9478.0,9478.0,9471.0,9475.0,3322,488585
2025-07-23 00:50:00,9475.0,9485.0,9475.0,9485.0,3281,488147
2025-07-23 00:55:00,9485.0,9486.0,9481.0,9484.0,3231,487797
2025-07-23 01:00:00,9484.0,9486.0,9480.0,9481.0,2027,487733
2025-07-23 01:05:00,9481.0,9485.0,9479.0,9483.0,2252,487917
2025-07-23 01:10:00,9483.0,9485.0,9474.0,9476.0,3362,487775
2025-07-23 01:15:00,9475.0,9475.0,9464.0,9469.0,4153,487434
2025-07-23 01:20:00,9469.0,9475.0,9467.0,9472.0,2891,487506
2025-07-23 01:25:00,9472.0,9480.0,9472.0,9479.0,3331,487120
2025-07-23 01:30:00,9478.0,9480.0,9473.0,9473.0,2239,486757
2025-07-23 01:35:00,9473.0,9475.0,9473.0,9475.0,1173,486800
2025-07-23 01:40:00,9475.0,9478.0,9474.0,9475.0,746,486700
2025-07-23 01:45:00,9476.0,9478.0,9473.0,9475.0,1523,486343
2025-07-23 01:50:00,9475.0,9475.0,9471.0,9473.0,1261,486204
2025-07-23 01:55:00,9473.0,9474.0,9469.0,9470.0,1013,485997
2025-07-23 02:00:00,9470.0,9473.0,9468.0,9470.0,1257,486053
2025-07-23 02:05:00,9470.0,9472.0,9462.0,9464.0,2621,485914
2025-07-23 02:10:00,9464.0,9466.0,9461.0,9463.0,1618,485558
2025-07-23 02:15:00,9463.0,9466.0,9459.0,9465.0,2430,485023
2025-07-23 02:20:00,9465.0,9468.0,9462.0,9463.0,1425,484601
2025-07-23 02:25:00,9463.0,9465.0,9462.0,9464.0,938,484425
2025-07-23 02:30:00,9464.0,9465.0,9453.0,9454.0,3384,483176
2025-07-23 09:05:00,9469.0,9473.0,9453.0,9469.0,17318,481625
2025-07-23 09:10:00,9469.0,9473.0,9464.0,9468.0,4777,481299
2025-07-23 09:15:00,9468.0,9478.0,9468.0,9470.0,6650,480933
2025-07-23 09:20:00,9469.0,9483.0,9466.0,9476.0,10855,481137
2025-07-23 09:25:00,9476.0,9476.0,9453.0,9466.0,13809,481188
2025-07-23 09:30:00,9465.0,9465.0,9451.0,9458.0,9617,480278
2025-07-23 09:35:00,9458.0,9466.0,9445.0,9454.0,11035,480302
2025-07-23 09:40:00,9451.0,9456.0,9448.0,9453.0,4802,480031
2025-07-23 09:45:00,9452.0,9458.0,9447.0,9450.0,5090,479603
2025-07-23 09:50:00,9445.0,9456.0,9442.0,9449.0,8203,478830
2025-07-23 09:55:00,9449.0,9460.0,9448.0,9458.0,3860,478576
2025-07-23 10:00:00,9460.0,9465.0,9456.0,9463.0,5479,478299
2025-07-23 10:05:00,9463.0,9471.0,9461.0,9470.0,5733,478512
2025-07-23 10:10:00,9470.0,9472.0,9463.0,9463.0,5808,478726
2025-07-23 10:15:00,9462.0,9465.0,9461.0,9464.0,1954,478624
2025-07-23 10:35:00,9467.0,9478.0,9464.0,9472.0,6456,479436
2025-07-23 10:40:00,9472.0,9473.0,9464.0,9468.0,4716,479735
2025-07-23 10:45:00,9468.0,9474.0,9468.0,9468.0,3790,480403
2025-07-23 10:50:00,9468.0,9477.0,9467.0,9472.0,2909,480540
2025-07-23 10:55:00,9472.0,9476.0,9468.0,9475.0,4889,480456
2025-07-23 11:00:00,9474.0,9478.0,9464.0,9466.0,5312,480568
2025-07-23 11:05:00,9466.0,9468.0,9460.0,9465.0,4729,480003
2025-07-23 11:10:00,9466.0,9468.0,9461.0,9468.0,3511,479859
2025-07-23 11:15:00,9468.0,9480.0,9468.0,9475.0,6247,480718
2025-07-23 11:20:00,9478.0,9482.0,9471.0,9481.0,4944,481862
2025-07-23 11:25:00,9480.0,9522.0,9479.0,9496.0,33020,486673
2025-07-23 11:30:00,9507.0,9526.0,9496.0,9522.0,17277,488686
2025-07-23 13:35:00,9498.0,9522.0,9473.0,9485.0,24031,486529
2025-07-23 13:40:00,9485.0,9487.0,9479.0,9484.0,9708,485477
2025-07-23 13:45:00,9485.0,9487.0,9465.0,9466.0,12103,483125
2025-07-23 13:50:00,9466.0,9473.0,9460.0,9473.0,11416,481660
2025-07-23 13:55:00,9473.0,9488.0,9471.0,9482.0,10794,480496
2025-07-23 14:00:00,9481.0,9486.0,9478.0,9479.0,4534,480473
2025-07-23 14:05:00,9479.0,9487.0,9466.0,9473.0,8502,479323
2025-07-23 14:10:00,9473.0,9475.0,9464.0,9466.0,5818,478566
2025-07-23 14:15:00,9466.0,9475.0,9463.0,9474.0,4987,478445
2025-07-23 14:20:00,9474.0,9480.0,9473.0,9479.0,4187,478329
2025-07-23 14:25:00,9478.0,9483.0,9469.0,9469.0,5594,478290
2025-07-23 14:30:00,9469.0,9475.0,9466.0,9474.0,4294,478115
2025-07-23 14:35:00,9474.0,9479.0,9472.0,9472.0,4323,478051
2025-07-23 14:40:00,9473.0,9479.0,9472.0,9474.0,1958,478247
2025-07-23 14:45:00,9474.0,9488.0,9473.0,9487.0,150,478565
2025-07-23 14:50:00,9487.0,9504.0,9486.0,9490.0,187,479089
2025-07-23 14:55:00,9490.0,9501.0,9487.0,9490.0,91,478969
2025-07-23 15:00:00,9490.0,9492.0,9490.0,9492.0,51,478279
2025-07-23 21:05:00,9508.0,9518.0,9484.0,9492.0,30801,481101
2025-07-23 21:10:00,9493.0,9496.0,9476.0,9492.0,18239,480911
2025-07-23 21:15:00,9493.0,9508.0,9493.0,9504.0,15857,483601
2025-07-23 21:20:00,9504.0,9512.0,9495.0,9496.0,12528,484380
2025-07-23 21:25:00,9496.0,9504.0,9483.0,9491.0,16291,483778
2025-07-23 21:30:00,9491.0,9499.0,9474.0,9481.0,14736,483411
2025-07-23 21:35:00,9480.0,9490.0,9457.0,9459.0,22369,482340
2025-07-23 21:40:00,9459.0,9477.0,9455.0,9472.0,21066,481524
2025-07-23 21:45:00,9472.0,9493.0,9468.0,9492.0,16334,482108
2025-07-23 21:50:00,9492.0,9498.0,9486.0,9487.0,11879,483180
2025-07-23 21:55:00,9487.0,9496.0,9481.0,9490.0,10034,483372
2025-07-23 22:00:00,9491.0,9491.0,9484.0,9487.0,7128,483893
2025-07-23 22:05:00,9487.0,9493.0,9484.0,9489.0,7904,484427
2025-07-23 22:10:00,9490.0,9505.0,9490.0,9502.0,13685,485696
2025-07-23 22:15:00,9502.0,9505.0,9494.0,9498.0,7701,486257
2025-07-23 22:20:00,9498.0,9500.0,9491.0,9495.0,6704,485838
2025-07-23 22:25:00,9495.0,9497.0,9483.0,9484.0,3491,485511
2025-07-23 22:30:00,9484.0,9486.0,9465.0,9471.0,18555,483461
2025-07-23 22:35:00,9471.0,9491.0,9470.0,9490.0,11439,483508
2025-07-23 22:40:00,9490.0,9506.0,9487.0,9501.0,12079,484480
2025-07-23 22:45:00,9501.0,9503.0,9474.0,9477.0,16144,484032
2025-07-23 22:50:00,9476.0,9485.0,9474.0,9477.0,9320,484125
2025-07-23 22:55:00,9477.0,9484.0,9473.0,9482.0,6584,484681
2025-07-23 23:00:00,9483.0,9487.0,9476.0,9481.0,5797,485514
2025-07-23 23:05:00,9482.0,9483.0,9470.0,9476.0,9621,487566
2025-07-23 23:10:00,9476.0,9494.0,9474.0,9492.0,9939,488091
2025-07-23 23:15:00,9492.0,9500.0,9491.0,9500.0,14721,489501
2025-07-23 23:20:00,9500.0,9502.0,9485.0,9490.0,11023,489872
2025-07-23 23:25:00,9489.0,9497.0,9488.0,9497.0,6561,490524
2025-07-23 23:30:00,9497.0,9502.0,9495.0,9499.0,6149,491301
2025-07-23 23:35:00,9499.0,9501.0,9494.0,9498.0,5809,491428
2025-07-23 23:40:00,9498.0,9500.0,9492.0,9493.0,5560,491329
2025-07-23 23:45:00,9493.0,9495.0,9481.0,9483.0,7484,490068
2025-07-23 23:50:00,9483.0,9483.0,9456.0,9462.0,20462,489658
2025-07-23 23:55:00,9462.0,9474.0,9460.0,9462.0,13319,489963
2025-07-24 00:00:00,9462.0,9463.0,9444.0,9445.0,27274,489796
2025-07-24 00:05:00,9445.0,9452.0,9406.0,9421.0,50888,488016
2025-07-24 00:10:00,9420.0,9439.0,9415.0,9439.0,25263,487383
2025-07-24 00:15:00,9438.0,9443.0,9423.0,9426.0,20254,486416
2025-07-24 00:20:00,9426.0,9431.0,9414.0,9416.0,17088,486146
2025-07-24 00:25:00,9416.0,9424.0,9407.0,9423.0,16373,486760
2025-07-24 00:30:00,9422.0,9425.0,9409.0,9412.0,12298,486242
2025-07-24 00:35:00,9412.0,9420.0,9408.0,9414.0,10424,486648
2025-07-24 00:40:00,9413.0,9426.0,9410.0,9426.0,8737,485562
2025-07-24 00:45:00,9426.0,9434.0,9424.0,9432.0,10438,484888
2025-07-24 00:50:00,9432.0,9434.0,9428.0,9430.0,5246,484649
2025-07-24 00:55:00,9430.0,9432.0,9411.0,9413.0,8719,484142
2025-07-24 01:00:00,9412.0,9420.0,9411.0,9417.0,6334,484115
2025-07-24 01:05:00,9417.0,9421.0,9413.0,9417.0,5507,483989
2025-07-24 01:10:00,9416.0,9421.0,9415.0,9420.0,2791,483865
2025-07-24 01:15:00,9420.0,9428.0,9416.0,9427.0,4646,483657
2025-07-24 01:20:00,9427.0,9428.0,9422.0,9425.0,3128,483419
2025-07-24 01:25:00,9426.0,9432.0,9425.0,9428.0,4807,483030
2025-07-24 01:30:00,9428.0,9432.0,9420.0,9425.0,3872,482564
2025-07-24 01:35:00,9425.0,9427.0,9418.0,9423.0,3100,482242
2025-07-24 01:40:00,9423.0,9425.0,9422.0,9424.0,1078,482000
2025-07-24 01:45:00,9424.0,9425.0,9418.0,9419.0,2267,481747
2025-07-24 01:50:00,9419.0,9426.0,9419.0,9425.0,1688,481702
2025-07-24 01:55:00,9425.0,9435.0,9425.0,9429.0,5159,481549
2025-07-24 02:00:00,9429.0,9433.0,9427.0,9431.0,1735,481293
2025-07-24 02:05:00,9431.0,9435.0,9427.0,9429.0,2291,481130
2025-07-24 02:10:00,9430.0,9433.0,9429.0,9432.0,1545,481020
2025-07-24 02:15:00,9432.0,9432.0,9429.0,9430.0,1456,480708
2025-07-24 02:20:00,9430.0,9434.0,9430.0,9432.0,1425,480340
2025-07-24 02:25:00,9433.0,9435.0,9430.0,9435.0,1584,480040
2025-07-24 02:30:00,9435.0,9437.0,9429.0,9431.0,4189,478608
2025-07-24 09:05:00,9436.0,9446.0,9431.0,9436.0,781,476439
2025-07-24 09:10:00,9435.0,9435.0,9382.0,9402.0,39374,474000
2025-07-24 09:15:00,9401.0,9414.0,9397.0,9407.0,14256,473961
2025-07-24 09:20:00,9407.0,9419.0,9407.0,9416.0,8885,474798
2025-07-24 09:25:00,9417.0,9424.0,9415.0,9419.0,9201,475906
2025-07-24 09:30:00,9420.0,9423.0,9399.0,9406.0,12320,476166
2025-07-24 09:35:00,9406.0,9415.0,9400.0,9405.0,7600,476210
2025-07-24 09:40:00,9405.0,9410.0,9395.0,9405.0,9369,476070
2025-07-24 09:45:00,9406.0,9416.0,9405.0,9408.0,6027,476182
2025-07-24 09:50:00,9410.0,9413.0,9387.0,9404.0,16477,475348
2025-07-24 09:55:00,9404.0,9407.0,9395.0,9401.0,4895,475506
2025-07-24 10:00:00,9402.0,9402.0,9384.0,9387.0,11324,475431
2025-07-24 10:05:00,9387.0,9394.0,9382.0,9385.0,10976,475625
2025-07-24 10:10:00,9384.0,9386.0,9371.0,9380.0,14544,474492
2025-07-24 10:15:00,9380.0,9380.0,9372.0,9375.0,6995,474158
2025-07-24 10:35:00,9381.0,9392.0,9375.0,9385.0,11594,474373
2025-07-24 10:40:00,9384.0,9394.0,9383.0,9391.0,4892,474140
2025-07-24 10:45:00,9391.0,9392.0,9371.0,9378.0,4580,474376
2025-07-24 10:50:00,9378.0,9379.0,9358.0,9363.0,18887,473958
2025-07-24 10:55:00,9364.0,9382.0,9363.0,9375.0,8492,474287
2025-07-24 11:00:00,9374.0,9380.0,9371.0,9377.0,7161,475131
2025-07-24 11:05:00,9378.0,9381.0,9364.0,9367.0,7339,474912
2025-07-24 11:10:00,9367.0,9369.0,9339.0,9340.0,18851,473311
2025-07-24 11:15:00,9340.0,9346.0,9316.0,9331.0,30897,470377
2025-07-24 11:20:00,9332.0,9332.0,9306.0,9311.0,22177,470182
2025-07-24 11:25:00,9311.0,9319.0,9308.0,9310.0,11038,470027
2025-07-24 11:30:00,9311.0,9313.0,9287.0,9300.0,25763,466782
2025-07-24 13:35:00,9330.0,9339.0,9302.0,9331.0,22831,466560
2025-07-24 13:40:00,9331.0,9353.0,9331.0,9336.0,15113,466118
2025-07-24 13:45:00,9336.0,9340.0,9328.0,9333.0,8902,466410
2025-07-24 13:50:00,9333.0,9346.0,9323.0,9346.0,9928,466484
2025-07-24 13:55:00,9345.0,9351.0,9338.0,9351.0,8154,467365
2025-07-24 14:00:00,9350.0,9354.0,9344.0,9350.0,7136,467355
2025-07-24 14:05:00,9350.0,9353.0,9346.0,9350.0,6546,467383
2025-07-24 14:10:00,9350.0,9351.0,9338.0,9341.0,4955,466665
2025-07-24 14:15:00,9341.0,9349.0,9337.0,9339.0,5607,466240
2025-07-24 14:20:00,9338.0,9351.0,9337.0,9350.0,4724,466111
2025-07-24 14:25:00,9350.0,9353.0,9341.0,9342.0,4494,466127
2025-07-24 14:30:00,9342.0,9344.0,9333.0,9335.0,5434,465597
2025-07-24 14:35:00,9335.0,9351.0,9333.0,9348.0,5591,465633
2025-07-24 14:40:00,9352.0,9366.0,9347.0,9365.0,11482,464833
2025-07-24 14:45:00,9365.0,9383.0,9365.0,9380.0,15003,463432
2025-07-24 14:50:00,9380.0,9385.0,9366.0,9373.0,13078,461888
2025-07-24 14:55:00,9380.0,9383.0,9371.0,9381.0,10180,460548
2025-07-24 15:00:00,9381.0,9386.0,9380.0,9386.0,2204,459484
2025-07-24 21:05:00,9301.0,9328.0,9290.0,9326.0,45798,457731
2025-07-24 21:10:00,9326.0,9350.0,9321.0,9344.0,20744,458338
2025-07-24 21:15:00,9344.0,9351.0,9333.0,9340.0,14090,458582
2025-07-24 21:20:00,9342.0,9351.0,9337.0,9339.0,12982,459756
2025-07-24 21:25:00,9337.0,9346.0,9336.0,9340.0,7513,460468
2025-07-24 21:30:00,9340.0,9350.0,9334.0,9341.0,9631,460991
2025-07-24 21:35:00,9342.0,9342.0,9316.0,9326.0,21495,460777
2025-07-24 21:40:00,9327.0,9340.0,9318.0,9340.0,14132,460787
2025-07-24 21:45:00,9341.0,9358.0,9337.0,9353.0,15208,460844
2025-07-24 21:50:00,9354.0,9373.0,9350.0,9370.0,17220,462177
2025-07-24 21:55:00,9370.0,9370.0,9358.0,9360.0,10035,462828
2025-07-24 22:00:00,9360.0,9363.0,9352.0,9363.0,7859,462572
2025-07-24 22:05:00,9363.0,9365.0,9353.0,9354.0,6135,462552
2025-07-24 22:10:00,9354.0,9365.0,9352.0,9360.0,6345,461848
2025-07-24 22:15:00,9359.0,9366.0,9356.0,9366.0,4861,461789
2025-07-24 22:20:00,9366.0,9376.0,9363.0,9371.0,8443,462188
2025-07-24 22:25:00,9372.0,9378.0,9371.0,9375.0,1793,462291
2025-07-24 22:30:00,9374.0,9376.0,9370.0,9375.0,5381,462009
2025-07-24 22:35:00,9376.0,9386.0,9373.0,9379.0,8826,462973
2025-07-24 22:40:00,9379.0,9383.0,9374.0,9381.0,5044,463183
2025-07-24 22:45:00,9381.0,9384.0,9372.0,9375.0,6620,463055
2025-07-24 22:50:00,9375.0,9376.0,9365.0,9371.0,6260,463075
2025-07-24 22:55:00,9370.0,9376.0,9366.0,9369.0,4918,463118
2025-07-24 23:00:00,9369.0,9371.0,9362.0,9364.0,6069,463349
2025-07-24 23:05:00,9365.0,9367.0,9358.0,9361.0,6552,464436
2025-07-24 23:10:00,9362.0,9373.0,9361.0,9368.0,6129,464201
2025-07-24 23:15:00,9367.0,9370.0,9355.0,9357.0,5606,464084
2025-07-24 23:20:00,9358.0,9366.0,9354.0,9366.0,6128,463859
2025-07-24 23:25:00,9365.0,9369.0,9359.0,9368.0,4724,463524
2025-07-24 23:30:00,9368.0,9369.0,9364.0,9368.0,2754,463828
2025-07-24 23:35:00,9368.0,9375.0,9368.0,9372.0,4766,463608
2025-07-24 23:40:00,9371.0,9372.0,9366.0,9369.0,2601,463599
2025-07-24 23:45:00,9369.0,9372.0,9361.0,9364.0,3079,463551
2025-07-24 23:50:00,9364.0,9366.0,9360.0,9360.0,2060,463500
2025-07-24 23:55:00,9360.0,9363.0,9355.0,9361.0,3998,463626
2025-07-25 00:00:00,9362.0,9364.0,9360.0,9361.0,1580,463657
2025-07-25 00:05:00,9361.0,9364.0,9356.0,9363.0,2562,463701
2025-07-25 00:10:00,9363.0,9363.0,9358.0,9362.0,1731,463478
2025-07-25 00:15:00,9362.0,9368.0,9361.0,9366.0,3105,463474
2025-07-25 00:20:00,9366.0,9370.0,9366.0,9367.0,2257,463464
2025-07-25 00:25:00,9367.0,9369.0,9364.0,9368.0,1634,463433
2025-07-25 00:30:00,9368.0,9368.0,9363.0,9366.0,1578,463416
2025-07-25 00:35:00,9367.0,9367.0,9360.0,9365.0,2262,463149
2025-07-25 00:40:00,9365.0,9368.0,9364.0,9367.0,1430,463084
2025-07-25 00:45:00,9367.0,9369.0,9366.0,9367.0,1581,463248
2025-07-25 00:50:00,9367.0,9367.0,9358.0,9359.0,2367,463141
2025-07-25 00:55:00,9358.0,9358.0,9351.0,9353.0,3757,463153
2025-07-25 01:00:00,9353.0,9356.0,9349.0,9350.0,2937,463009
2025-07-25 01:05:00,9349.0,9357.0,9341.0,9355.0,7039,463005
2025-07-25 01:10:00,9355.0,9362.0,9353.0,9362.0,2561,463001
2025-07-25 01:15:00,9362.0,9365.0,9360.0,9360.0,1192,463024
2025-07-25 01:20:00,9360.0,9363.0,9358.0,9360.0,1846,463273
2025-07-25 01:25:00,9359.0,9366.0,9358.0,9366.0,1719,463285
2025-07-25 01:30:00,9366.0,9373.0,9362.0,9372.0,3213,463234
2025-07-25 01:35:00,9372.0,9373.0,9369.0,9371.0,1640,463503
2025-07-25 01:40:00,9371.0,9372.0,9366.0,9368.0,1573,463392
2025-07-25 01:45:00,9368.0,9370.0,9367.0,9370.0,884,463463
2025-07-25 01:50:00,9370.0,9374.0,9368.0,9369.0,1576,463492
2025-07-25 01:55:00,9369.0,9373.0,9368.0,9369.0,977,463468
2025-07-25 02:00:00,9369.0,9371.0,9368.0,9371.0,678,463412
2025-07-25 02:05:00,9371.0,9373.0,9368.0,9371.0,921,463357
2025-07-25 02:10:00,9371.0,9373.0,9369.0,9371.0,1086,463382
2025-07-25 02:15:00,9371.0,9373.0,9368.0,9372.0,1257,463146
2025-07-25 02:20:00,9372.0,9379.0,9371.0,9374.0,2003,462780
2025-07-25 02:25:00,9374.0,9376.0,9372.0,9372.0,948,462600
2025-07-25 02:30:00,9372.0,9376.0,9366.0,9370.0,2253,461636
2025-07-25 09:05:00,9389.0,9402.0,9369.0,9391.0,21782,461101
2025-07-25 09:10:00,9392.0,9401.0,9392.0,9394.0,2838,461783
2025-07-25 09:15:00,9394.0,9399.0,9385.0,9389.0,9604,463071
2025-07-25 09:20:00,9389.0,9398.0,9387.0,9393.0,4741,463180
2025-07-25 09:25:00,9393.0,9398.0,9390.0,9396.0,4809,463286
2025-07-25 09:30:00,9396.0,9404.0,9391.0,9403.0,8062,464310
2025-07-25 09:35:00,9402.0,9403.0,9395.0,9396.0,4202,464186
2025-07-25 09:40:00,9396.0,9403.0,9391.0,9402.0,3954,464364
2025-07-25 09:45:00,9402.0,9403.0,9397.0,9400.0,3818,464782
2025-07-25 09:50:00,9400.0,9415.0,9399.0,9414.0,8970,465538
2025-07-25 09:55:00,9414.0,9426.0,9413.0,9425.0,10885,466346
2025-07-25 10:00:00,9424.0,9440.0,9424.0,9439.0,19445,465321
2025-07-25 10:05:00,9439.0,9440.0,9424.0,9431.0,12280,464734
2025-07-25 10:10:00,9431.0,9447.0,9426.0,9443.0,10513,464606
2025-07-25 10:15:00,9444.0,9444.0,9434.0,9435.0,5140,464431
2025-07-25 10:35:00,9437.0,9444.0,9427.0,9430.0,7667,464104
2025-07-25 10:40:00,9431.0,9433.0,9427.0,9428.0,4076,464541
2025-07-25 10:45:00,9428.0,9430.0,9424.0,9425.0,4214,464436
2025-07-25 10:50:00,9425.0,9427.0,9407.0,9413.0,9355,462775
2025-07-25 10:55:00,9413.0,9415.0,9409.0,9413.0,8007,460756
2025-07-25 11:00:00,9413.0,9416.0,9399.0,9400.0,7434,460609
2025-07-25 11:05:00,9400.0,9403.0,9392.0,9401.0,11311,459257
2025-07-25 11:10:00,9402.0,9403.0,9385.0,9389.0,8879,458037
2025-07-25 11:15:00,9389.0,9393.0,9374.0,9378.0,10884,457330
2025-07-25 11:20:00,9377.0,9387.0,9371.0,9385.0,8927,456773
2025-07-25 11:25:00,9385.0,9385.0,9376.0,9382.0,6578,456113
2025-07-25 11:30:00,9382.0,9385.0,9376.0,9385.0,5505,455516
2025-07-25 13:35:00,9377.0,9385.0,9361.0,9371.0,13345,454844
2025-07-25 13:40:00,9370.0,9377.0,9366.0,9371.0,6884,454909
2025-07-25 13:45:00,9370.0,9375.0,9367.0,9375.0,4947,455475
2025-07-25 13:50:00,9374.0,9385.0,9372.0,9385.0,6363,455516
2025-07-25 13:55:00,9385.0,9385.0,9367.0,9372.0,6493,455510
2025-07-25 14:00:00,9372.0,9378.0,9369.0,9375.0,4652,455288
2025-07-25 14:05:00,9374.0,9381.0,9362.0,9378.0,7529,454953
2025-07-25 14:10:00,9378.0,9385.0,9377.0,9378.0,37,454890
2025-07-25 14:15:00,9377.0,9378.0,9367.0,9371.0,6396,454837
2025-07-25 14:20:00,9371.0,9382.0,9370.0,9372.0,7090,453901
2025-07-25 14:25:00,9372.0,9373.0,9365.0,9372.0,6016,453891
2025-07-25 14:30:00,9369.0,9371.0,9363.0,9367.0,7297,453949
2025-07-25 14:35:00,9367.0,9374.0,9365.0,9371.0,4302,453698
2025-07-25 14:40:00,9371.0,9377.0,9369.0,9376.0,2884,453210
2025-07-25 14:45:00,9376.0,9385.0,9376.0,9383.0,684,452108
2025-07-25 14:50:00,9383.0,9397.0,9383.0,9397.0,12119,451416
2025-07-25 14:55:00,9396.0,9396.0,9390.0,9395.0,24,451325
2025-07-25 15:00:00,9395.0,9397.0,9392.0,9392.0,172,450827
2025-07-25 21:05:00,9350.0,9356.0,9339.0,9346.0,34358,444583
2025-07-25 21:10:00,9346.0,9354.0,9326.0,9336.0,22762,444784
2025-07-25 21:15:00,9335.0,9340.0,9328.0,9335.0,12544,444580
